Date,Time,Case,Primary Convective Type,Convective Lifecycle,TIMPS ID,TIMPS ID Propagation Speed [m/s],TIMPS ID Propagation Direction (from) [deg],Echo Type,Environment Falling In,Environment Falling In Notes,Environment Falling In Ambiguous,Partially In Precip,Falling Through Weak Stratiform (Onion-ish Profile (Typically On Outer Edge of Storm)),Low-level Inflow Sonde,Mid-level Inflow Sonde,Region,Associated with a TC,Associated with an AEW,Associated with ITCZ,Associated with Coast,Associated with SAL,Primary Convective Propagation,Environment Relative to Convective Pass,Direction Relative to Convection,Sfc Pressure [mb],Sfc Height [m],PBL Top [mb],PBL Top Height [m],Freezing Level [mb],Freezing Level Height [m],Upper Level Cap [mb],Upper Level Cap Height [m],M10 Celsius Level [mb],M20 Celsius Level [mb],M30 Celsius Level [mb],PBL RH [%],Mid Layer RH [%],Upper Layer RH [%],Deep Layer RH [%],Below FZL MUCAPE [J/kg],Above FZL MUCAPE [J/kg],Deep Layer MUCAPE [J/kg],MU CIN [J/kg],MU LCL [mb],MU EL [mb],MU Max LI [degC],MU Max LI Level [mb],MU Max LI Layer,Below FZL MLCAPE [J/kg],Above FZL MLCAPE [J/kg],Deep Layer MLCAPE [J/kg],ML CIN [J/kg],ML LCL [mb],ML EL [mb],ML Max LI [degC],ML Max LI Level [mb],ML Max LI Layer,SHARPpy Direct Method PBL Speed Shear [kts],SHARPpy Direct Method PBL Directional Shear [deg],SHARPpy Direct Method Mid Layer Speed Shear [kts],SHARPpy Direct Method Mid Layer Directional Shear [deg],SHARPpy Direct Method Upper Layer Speed Shear [kts],SHARPpy Direct Method Upper Layer Directional Shear [deg],SHARPpy Direct Method Deep Layer Speed Shear [kts],SHARPpy Direct Method Deep Layer Directional Shear [deg],10mb Interval Theta Gradient PBL Top [mb],10mb Interval Theta Gradient PBL RH [%],10mb Interval Theta Gradient Mid Layer RH [%],Max Profile Height [m],500m Bottom Cap Profile Height [m],500m Bottom Cap Deep Layer Speed Shear [kts],500m Bottom Cap Deep Layer Directional Shear [deg]
20220909,161243,1,Isolated,Growing,N/A,11.7,83.8,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1010,8.5,958.6,470.6,574.4,4771.8,398.9,7614.5,448.4,364.1,297.9,76.5,73.3,69.2,72.2,263.4,470.6,734,-36.1,933.7,,1.96,933.6,,89.7,183.9,273.6,-96,879.7,304.7,-2.61,534,,8.96,117.7,2.46,49.8,4.37,315.3,6.73,85,,,,9809.99,498.3,3.33,341.3
20220909,162708,1,Isolated,Growing,N/A,11.7,83.8,Convective,Clear Near,,,,,N/A,N/A,Eastern Atlantic,No,Yes,No,No,No,,,,1009.4,4.8,1001.7,73.1,567.6,4854.2,398.2,7619.6,444.6,365.8,304.1,88.2,84.9,36.2,69.6,384.4,504.5,888.9,0,921.9,,,,,311,422.9,733.9,-5.1,950.3,,-0.01,919.1,,,,,,,,,,,,,12044.67,500.2,,
20220909,162948,1,Isolated,Growing,N/A,11.7,83.8,Convective,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,No,,,,1008.3,12.1,960.1,446.4,547.5,5146,398.5,7621.2,442.7,362.8,303.5,83.5,70.3,21.5,58.6,460.8,570.8,1031.6,-3.6,957.7,,0.6,957.4,,264.2,387.6,651.8,-9.2,917.9,,0.95,917.6,,4.63,81.3,10.17,359.1,4.26,141.1,10.16,43.2,,,,12075.73,500.7,8.05,14.4
20220909,163437,1,Isolated,Growing,N/A,11.7,83.8,Convective,In Precip,In Precip below 800mb? Otherwise Clear Near,Yes,Yes,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1008.6,13.4,981.7,252.3,554.3,5053.2,398.4,7620.6,447.3,360.5,303,83.2,85.4,48.3,73.8,344.6,520.5,865.1,0,800.6,,,,,245,390.2,635.2,-12.7,937.7,,-1.32,794.4,,14.86,171.6,6.51,84.2,11.56,238.4,20.21,182.8,,,,12036.81,497.8,5.61,226.8
20220909,164942,1,Isolated,Growing,N/A,11.7,83.8,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1009,7.5,945.5,583.3,553.2,5069.3,398.7,7614.6,448.6,361.6,303.3,85.2,71.8,14.9,61.1,501.8,632.6,1134.4,-1.4,952,,0,934.8,,332.5,469.6,802,-7.3,920.2,,0.7,919.7,,2.02,196.8,5.62,88.5,7.53,288.7,2.17,286.3,,,,12033.95,499.6,3.47,336.9
20220909,165847,1,Isolated,Growing,N/A,11.7,83.8,Convective,In Cloud,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,No,,,,1009.8,9.7,972.2,343.8,576.2,4740.8,398.8,7614.1,450.3,364.8,303.9,92.1,85.7,80.6,84.5,320.9,549.7,870.5,-1.1,988.7,,-0.31,975.1,,188.8,399,587.8,-10.1,940.1,,-0.21,878.6,,2.45,258.3,9.63,322.7,6.89,8.6,15.62,333.5,,,,12066.51,500.7,13.03,336.4
20220909,175820,2,Isolated,Weakening,N/A,6.5,118.1,Stratiform,In Cloud,SkewT suggests maybe Clear Near (Angela thinks In Cloud),,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1006.1,18,936.6,648.8,560.7,4945.2,398,7619,447.1,356.2,306.1,91.4,76.2,83.8,80,444.8,567.2,1012.1,-0.1,967.8,,0.07,967.5,,268.8,392.8,661.6,-0.7,934.5,,0.25,933.7,,8.4,120.1,4.79,105.8,0.62,165.9,13.58,116.6,,,,12038.91,502,6.4,108.4
20220909,181319,2,Isolated,Weakening,N/A,6.5,118.1,Stratiform,Clear Near,,,,,No,No,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1006.6,12.9,945,568,559.5,4953.7,398.3,7607.6,441.4,357.8,298.5,93.4,77.2,69.4,76.4,375.4,418.1,793.5,0,966.7,,,,,132.4,164.9,297.3,-18.9,920.6,214.6,-2.33,588.8,,3.36,177.1,15.62,104.9,2.68,288.3,14.48,118.4,,,,12036.25,501.6,11.84,113.5
20220909,183130,2,Isolated,Weakening,N/A,6.5,118.1,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1007.1,7.2,995.7,108.6,563.9,4900.6,398.1,7615.3,447.4,357.5,304.1,85.5,78.9,81.7,79.8,168.2,424.6,592.8,-7.2,955.2,,-0.63,851.2,,103.9,336.1,440.1,-26.7,929.5,,-0.16,715.2,,3.88,71.9,12.47,115.8,8.5,295,7.57,96.3,,,,12348.85,499.6,4.45,20.4
20220909,183328,2,Isolated,Weakening,N/A,6.5,118.1,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1006.6,7.5,989.9,154.9,568.8,4831.9,398,7617.3,447.6,359.8,302.2,90.3,70.2,67.2,69.5,249.5,529.4,778.9,-3.9,936.5,,-0.17,777.5,,151.3,393.2,544.5,-37.7,936.4,,-0.39,838,,10.42,19.9,6.67,55.2,14.9,269.2,14.93,335.2,,,,12360.8,501.2,7.09,207.3
20220909,183727,2,Isolated,Weakening,N/A,6.5,118.1,Stratiform,Clear Near,,,,,Yes,No,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1007.5,19,944.2,592.1,576.3,4735.4,399,7612.7,433,359.8,302.4,89.4,63.6,39.8,59,347.8,620.4,968.3,0,962,,0.02,961.8,,200.6,453.6,654.2,-6.2,930.6,,-1.49,809.5,,3.78,140.6,12.85,80.8,16.34,246.8,7.74,181.4,,,,12355.44,501.2,7,192.2
20220909,183817,2,Isolated,Weakening,N/A,6.5,118.1,Stratiform,Clear Near,,,,,Yes,No,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1008.7,8.3,936.3,664.6,567.6,4857.1,398.8,7616.9,433,357.7,301.9,89,68.4,30.3,59.1,353.7,578.5,932.3,-0.1,960.3,,-1.94,808.8,,219.9,431,650.8,-10.7,932.3,,-1,808.8,,5.22,120.1,12.69,122.5,14.86,284,6.16,173,,,,12355.11,501.4,6.54,212.4
20220909,184747,2,Isolated,Weakening,N/A,6.5,118.1,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1008.2,13,957.9,465.4,569.3,4843.3,398.9,7619,435.1,361.5,303.6,91.9,69.8,48.5,65.7,349.4,577.8,927.2,-0.4,966.6,,0.16,966.1,,227.5,454.3,681.8,-0.4,939.3,,0.15,939.1,,9.51,124.6,8.84,73,14.06,246.9,9.26,157.9,,,,12284.94,502.3,5.25,243.7
20220909,184951,2,Isolated,Weakening,N/A,6.5,118.1,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1007.5,8.1,965.3,386,567.9,4845.3,398.2,7617.6,442.3,359.6,303.1,89.1,72.8,61.6,70.5,287.7,553.1,840.8,-2.3,968.8,,0.45,968.6,,161.8,421.6,583.5,-2.1,935.4,,-0.47,910.1,,5.78,226.1,12.82,91.5,9.7,295.3,0.42,236.2,,,,12358.9,496.1,5.34,23.3
20220910,191148,3,Isolated,Mature,N/A,12.2,72,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,No,Yes,No,No,,,,1009.7,17.9,946.8,584.4,548.4,5142.2,398.4,7621.8,459.6,375,303.9,73.5,65.8,38.2,58.9,148.6,331.5,480.1,-6.9,938.2,,0.85,938.1,,0,11.2,11.2,-270.3,879.6,441,-0.8,467.5,,5.12,188.5,20.18,5.9,23.79,88.7,29.46,57.9,,,,11736.32,498.8,31.96,50.1
20220910,193216,3,Isolated,Mature,N/A,12.2,72,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,No,Yes,No,No,,,,1010.3,13.5,958.3,477.5,560.9,4961.1,398.3,7620.7,466.5,372.6,310.2,91.4,82.3,56.2,75.3,269.9,479.8,749.7,0,986.4,,,,,28.3,242.2,270.5,-12.6,937.4,232,-3.54,462.4,,2.86,349.6,9.44,35.2,21.39,65.8,31.51,51.8,,,,11735.88,502.2,29.62,55.9
20220910,202853,4,Isolated,Weakening,N/A,2.8,77.2,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1010.7,20.1,935.8,697.6,561.4,4980.9,400,7617,448.4,366.3,,90.9,73.3,64.1,72.5,203,514.2,717.2,-0.5,964,,0.19,964,,99.8,394,493.8,-21.8,934.9,,-0.26,864.5,,3.73,205.1,9.72,307.7,14.6,30.7,14.95,351.8,,,,9521.37,499.8,16.69,353.3
20220910,203600,4,Isolated,Weakening,N/A,2.8,77.2,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1010,13.7,939,656.1,563.1,4948,399.6,7614.2,466.4,371.3,,88.4,75,67.2,74.2,257,601.2,858.2,0,963.8,,,,,105.4,425.5,530.8,-28.4,932.5,,-0.41,851.7,,3.77,134.9,10.41,292.4,20.22,23.4,19.86,3.3,,,,9527.16,498.2,21.93,355.7
20220916,155504,5,Isolated,Weakening,N/A,10.4,89.9,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,No,,,,1008.3,14,953.2,509.3,571.4,4803.4,398,7621,453.8,365,299.9,85.4,84.9,71.8,80.8,171.2,384.6,555.8,-2.9,920,,0.48,919.8,,143.4,352,495.4,-8,929.8,,0.84,929.4,,8.98,5.8,36.18,147.6,12.19,297.8,18.55,148.6,,,,12050.2,498.8,26,160
20220916,161920,5,Isolated,Weakening,N/A,10.4,89.9,Stratiform,Clear Near,,,,,Yes,No,Eastern Atlantic,No,Yes,No,No,No,,,,1008.2,7.6,943.6,591.2,576.1,4738.9,397.9,7620.6,453.8,365.5,301.1,93.1,83,59.4,77.2,261.6,634.6,896.2,0,966.3,,,,,165.9,523.5,689.4,-7.9,944.9,,-1.94,850,,9.1,55.5,28.4,136.3,20.68,240.8,27.04,159.2,,,,12054.22,500,28.39,172.3
20220916,162659,5,Isolated,Weakening,N/A,10.4,89.9,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,No,,,,1007.9,14.6,960,443.1,580.1,4683.8,398.3,7617.7,449.1,366.4,300.4,87.2,80.9,73.9,79,133.1,454.8,587.9,-14,956.9,,-0.79,750.8,,90.8,383.3,474.1,-28.5,926.7,,-0.35,750.8,,6.8,15.9,36.76,129.5,16.16,275.2,20.77,137.4,,,,12052.97,497.3,25.68,156
20220920,71139,6,Isolated,Weakening,N/A,6.1,20.8,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,No,No,Yes,No,,,,1007.9,12.6,955.4,483.7,571.6,4785.1,397.7,7619.3,442.6,368.3,308.8,90.1,85.9,81.2,84.7,322,443.4,765.4,-0.9,967.1,,0.25,966.6,,143.1,247.3,390.4,-3.4,927.9,227.6,-3.04,341,,7.31,302.9,19.36,85.1,4.36,233.1,10.22,71.5,,,,11711.03,499,15.9,94.1
20220920,71842,6,Isolated,Weakening,N/A,6.1,20.8,Stratiform,In Cloud,SkewT suggests maybe In Precip (Angela thinks In Cloud),,,,No,No,Eastern Atlantic,No,No,No,Yes,No,,,,1007.2,13.9,989,174.3,566.7,4846.8,397.4,7617,446.8,362.2,302.7,87,91.2,83.8,88.8,120.4,189,309.4,-23.4,983.4,,1.06,983,,35.1,42.5,77.6,-66.5,916.5,369.2,-0.34,399.5,,4.9,350.2,25.34,90,9.84,230,17.1,95.5,,,,11710.4,497.7,16.07,101.1
20220920,72659,6,Isolated,Weakening,N/A,6.1,20.8,Stratiform,In Precip,,,,,No,No,Eastern Atlantic,No,No,No,Yes,No,,,,1007.4,15.2,994.7,126.7,566.8,4852.3,397.9,7617.2,446,364.1,301.5,87.6,85.4,94.3,88.4,97.3,190.3,287.6,-13.8,930.1,208.7,-2.3,595,,36.8,94.1,130.9,-44.6,916.4,328.3,-1.55,595,,5.75,294.9,11.95,82.3,10.96,35.2,18.25,45.3,,,,12023.6,499.5,18.21,64.4
20220920,73340,6,Isolated,Weakening,N/A,6.1,20.8,Stratiform,In Cloud,,,,,Yes,Yes,Eastern Atlantic,No,No,No,Yes,No,,,,1007.5,8.3,919.2,813.5,571,4779.8,397,7618,446.2,367,306.3,90.2,92.9,74.1,86.6,480.2,504.9,985.1,0,960,,,,,305.1,318.6,623.6,0,935.3,212.3,-4,414.8,,8.07,347.4,17.71,105,5.79,126.7,20.38,91.1,,,,12038.64,497.4,21.61,102.5
20220920,83001,7,Isolated,Growing,271297,4.2,19.1,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,No,No,Yes,No,,,,1008.5,13,964.8,404.7,566.1,4876,398.2,7619.4,444.2,362.8,303.3,84.5,83.2,76.2,80.9,415.4,506.1,921.4,-1.5,971.6,,-0.03,950.7,,183.8,237.5,421.4,-26.4,917.2,,-0.08,824.6,,8.33,331.8,11.73,110.6,2.05,227.1,6.21,76.5,,,,12021.87,502.6,11.06,116.2
20220920,84656,7,Isolated,Growing,271297,4.2,19.1,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,No,No,Yes,No,,,,1007.8,7.7,930.6,710.2,573.5,4758.6,397.6,7621,444.1,361.8,300.6,86.1,87.2,87.3,87.1,469.2,565.4,1034.6,0,953.6,,0.05,953.1,,300.4,373,673.4,-2.5,925.1,,0.43,925.1,,3.58,238.1,14.55,113.2,7.85,66.7,18.08,104.1,,,,11923.71,501.6,21.74,97.8
20220920,85438,7,Isolated,Growing,271297,4.2,19.1,Stratiform,Clear Near,,,,,Yes,No,Eastern Atlantic,No,No,No,Yes,No,,,,1008.3,8,934.3,679.7,561,4943.3,398.1,7617.6,444.3,361.8,298.9,81.1,81.6,66.2,76.9,305.7,375.6,681.3,-1.6,940.4,,0.33,940.4,,157.9,206.5,364.4,-18.8,912.7,216.9,-3,590.1,,2.27,261.4,15.87,142.1,6.26,4.3,10.62,131,,,,12040.8,501.3,11.06,123.2
20220906,113333,8,Organized,Mature,230041,5.7,119.6,Stratiform,In Precip,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1011,7.9,967,399.6,573,4791.6,436.2,6939.7,440,,,86.4,92.2,,,248.8,,,-6.7,969.7,,,,,180.4,,,-20.5,934.8,,,,,3.93,59.2,23.59,192.3,,,,,,,,6939.66,501.8,,
20220906,133329,9,Organized,Mature,229684,4.8,71.7,Convective,Clear Near,,,,,Yes,No,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1009.3,17.2,947,579.6,556.4,5041.6,399.5,7621,441.5,360.3,307.8,89.7,67.6,19.8,55.8,391.5,588,979.5,-0.1,970,,0.11,969.7,,240.1,445,685.1,-0.4,940.2,,0.12,939.9,,3.16,142.6,3.65,109.2,18.77,229.3,18.32,208.5,,,,11744.6,502.3,18.1,215.8
20220906,134011,9,Organized,Mature,229684,4.8,71.7,Convective,Clear Near,,,,,Yes,No,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1010.2,13,948.3,571,561.6,4970.2,399.8,7619.8,441.8,363.3,301.9,88.9,70.8,24.2,58.9,278.8,486.1,764.8,-0.3,960.8,,0.14,960.5,,180.5,386.4,566.9,-5.2,935.4,,-1.29,768.3,,1.47,36.3,8.43,110.4,9.82,248.4,5.33,181.2,,,,11772.52,497.6,7.46,177.2
20220906,134546,9,Organized,Mature,229684,4.8,71.7,Convective,Clear Near,,, ,,Yes,Yes,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1010,11.9,942.3,624.7,561.6,4963.8,399.4,7618.3,449.9,368.7,301.7,90.9,80.2,38.7,69.8,347.9,534.2,882.1,-0.5,963.3,,0.14,963,,242.5,431.1,673.5,-0.3,941,,0.14,940.7,,3.3,20.5,17.4,109.9,10.71,296.5,7.89,76.7,,,,11766.69,501.4,6.78,107.7
20220906,135545,9,Organized,Mature,229684,4.8,71.7,Convective,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1010.1,14,993.7,158.3,565.3,4903.7,399.4,7615.2,443,358.2,301.6,84.1,92.9,70.6,86,212.7,329.1,541.8,-1.2,965.6,,0.24,964.6,,121.3,237.4,358.7,-1.9,942.7,219.3,-3.54,529.2,,5.61,47.5,27.22,98.2,11.98,334.4,28.09,67,,,,11765.2,500.6,16.98,84.8
20220906,140631,9,Organized,Mature,229684,4.8,71.7,Convective,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1010.5,12.6,928.2,759.6,560.6,4975.4,399.4,7617.2,444.2,361.3,299.3,85.8,77.9,59.3,73.6,295.4,416,711.4,0,947.9,,0.03,947.5,,171.3,291.8,463.1,-2,927.3,,0.36,927.1,,5.22,32.3,21.23,76.7,4.44,225.2,21.11,73.4,,,,11764.55,499.7,16.56,79.4
20220906,141520,9,Organized,Mature,230828,6.6,34.1,Convective,In Precip,,,,,No,No,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1011.4,8.6,967,402.7,554,5070.3,399.3,7620,446.7,373.9,298.7,87,96.3,82.6,91.8,122.4,200,322.4,-3.2,966.3,223.8,-3.64,370.7,,28.4,109.4,137.8,-7.4,936.4,305.9,-0.07,315.3,,7.17,315.5,18.19,66.6,11.21,183.4,10.86,84,,,,11769.2,502.5,17.53,109.3
20220906,142556,9,Organized,Mature,230828,6.6,34.1,Stratiform,Clear Near,,,,,Yes,Yes,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1010.9,12.2,920,840.2,556.6,5022.8,399.3,7620.9,434.9,363.7,305.6,86.2,81,38.1,69.4,466.2,418.6,884.8,0,954.1,,,,,268.6,231.3,499.9,-1,927.2,,0.26,927.2,,4.23,246.4,29.68,38.9,20.22,160.5,21.62,83.9,,,,11761.55,500.6,27.92,80.9
20220906,153647,9,Organized,Weakening,225742,5.1,80.1,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1009.8,7.9,910,920.4,554.3,5048.5,398.6,7616.4,435.4,373.3,304.4,84.3,63.3,43.1,60.5,322.8,375.8,698.6,0,944.8,,,,,136,196.6,332.6,-4.1,920.6,254,-3.45,365.6,,2.9,245.8,26.65,41.9,15.12,171.5,17.59,78.2,,,,11750.58,501.1,19.78,69.5
20220906,155532,9,Organized,Weakening,225742,5.1,80.1,Convective,In Cloud,,,,,No,No,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1009.1,17.9,961.2,444.6,556.4,5015.4,398.8,7614.7,444,357.9,296.2,91,83.1,60.3,76.9,132.8,134.7,267.5,-30.5,968.2,322.8,-3.61,410.3,,0.3,4.3,4.5,-193.7,903.1,402.4,-0.69,410.3,,6.91,178.8,16.25,45.3,15.61,92.9,27.87,82.9,,,,11764.44,501.9,26.95,66.9
20220906,160920,10,Organized,Mature,227341,7.5,112.9,Convective,Clear Near,,,,,No,No,Eastern Atlantic,No,Yes,Yes,No,Maybe,,,,1008,14.3,959.6,448.6,557,5006.1,398.2,7620.5,447.5,360.2,296.7,87.2,,81.2,,221,382.1,603,-1.2,954.3,,,,,214,375.2,589.2,-1.5,952.6,,,,,4.16,243.7,13.74,44.7,10.9,173.7,7.62,114.3,,,,12353.45,453.6,10.9,95.4
20220906,161626,10,Organized,Mature,227341,7.5,112.9,Convective,In Precip,In Precip below 800mb? Otherwise Clear Near,Yes,Yes,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1006.7,13.9,969.9,341.5,561.5,4933.7,397.9,7621.6,449.4,350.5,295.9,93,90.6,,,180,338,518,-1.4,977.7,,0,828.1,,148.5,307.3,455.7,-2.7,948.8,200.5,-3.72,451.8,,3.64,179.2,11.39,177,4.25,211.7,18.68,184.7,,,,12372.83,498.8,10.64,179.4
20220906,162154,10,Organized,Mature,227341,7.5,112.9,Convective,In Precip,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1008.4,14.6,990.4,173,571.1,4798.4,398.7,7619.5,425.4,355.9,286.7,95.3,94.6,99.3,96.4,273.6,224.4,498,0,884.4,228.7,-2.53,368.8,,193.1,120.5,313.6,-19.1,944.3,305.6,-1.29,368.8,,8.82,273.2,14.84,14.2,37.72,201.3,27.6,222.9,,,,12267.48,498.7,26.67,215.3
20220906,162345,10,Organized,Mature,227341,7.5,112.9,Stratiform,In Precip,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1008.8,7.9,974.9,308.8,571.6,4791.1,398.3,7618.2,445.1,357,296.1,95.8,90.3,90.5,90.7,249.3,404,653.3,-4.3,987.7,,-0.39,978.5,,132,274.5,406.5,-13.4,936.7,215,-3.11,559.3,,2.41,168.5,20.05,285.2,16.2,131.6,10.45,220.1,,,,12362.05,497.5,11.06,238
20220906,162655,10,Organized,Mature,227341,7.5,112.9,Stratiform,In Precip,In Precip below 700mb? Otherwise In Cloud,Yes,Yes,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,974,315.1,963.7,408,560.4,4956.6,398.5,7612.4,452.1,359.1,293.2,100,90.7,59.7,81.1,299,486.3,785.3,0,946,,0.01,946,,,,,,,,,,,1.95,332.3,10.26,281.5,10.82,312.7,22.9,300.1,,,,12372.26,498.5,19.81,283.7
20220906,164141,10,Organized,Mature,227341,7.5,112.9,Convective,In Precip,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1007.9,9.2,999.4,84,566.9,4868.7,400.6,7580.1,449,352.9,291.1,100,98.7,85.9,94.8,339.2,564.4,903.6,0,934.8,,,,,142.2,304.6,446.8,-64,948.7,213,-4.28,407.6,,0.8,117.2,20.54,289.2,16.62,276.1,36.2,282.6,,,,12289.76,500,36.8,292
20220906,165717,10,Organized,Mature,227341,7.5,112.9,Stratiform,In Precip,In Precip below 850mb? Otherwise In Cloud,Yes,Yes,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1009.6,7.7,976,305.1,557.5,5006.6,398.6,7620.3,446.6,356.3,296,93.7,89.6,86.8,88.9,204.1,384.4,588.5,-1.3,984.8,,0.29,984.7,,166.8,350.4,517.2,0,953.8,,,,,7.04,64.4,20.26,248.7,6.05,50.4,7.91,266,,,,12375.67,498.3,14.79,273.5
20220906,170142,10,Organized,Mature,227341,7.5,112.9,Convective,In Cloud,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,No,,,,1008,11.3,965.3,393.1,569.1,4828.7,398.2,7620.7,443,361.4,295.4,93,89.1,56.4,78.1,227.2,376.9,604,-2.3,977.6,,-0.26,951.6,,172.1,315.5,487.5,-6.7,943.3,,-0.31,794.4,,8.3,345.1,8.29,248.1,3.77,309.2,15.04,301.1,,,,12366.98,500.9,10.78,258.1
20220906,170456,10,Organized,Mature,227341,7.5,112.9,Convective,In Cloud,,,,,Yes,Yes,Eastern Atlantic,No,Yes,No,No,No,,,,991.5,181.4,938,669.2,549.8,5126.3,400,7608.4,449.2,365.7,293.8,90.6,81.8,57.4,76.5,373.4,477.6,851,-0.4,955.2,,0.12,954.7,,209.6,330,539.6,-4.4,920.1,,-1.21,821.6,,4.64,100.3,11.35,254.8,2.66,5.3,6.4,266.2,,,,12418.58,499.4,8.95,267.2
20220906,171732,10,Organized,Mature,227341,7.5,112.9,Convective,In Precip,,,,,No,No,Eastern Atlantic,No,Yes,No,No,No,,,,1006.7,7.7,1006.7,7.7,556.7,4978.5,396.6,7616.2,449.9,365.4,295.9,,,,,,,,,,,,,,,,,,,,,,,0,180,10.78,307.9,9.16,306.7,18.49,306.3,,,,12358.28,495.2,20.57,268.1
20220907,131522,11,Organized,Weakening,231416,6.4,102.4,Stratiform,Clear Near,,,,,No,No,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1011.7,8.6,926.1,786,562.5,4948,398.9,7616.4,459.8,368.5,300.8,86.2,86.3,82.1,85.1,298.5,447.2,745.8,-0.9,951,,0.23,950.4,,182.8,331.9,514.7,-1,930.2,,0.19,929.9,,3.23,219.8,25.55,100.7,5.29,295.6,18.87,105.4,,,,10775.42,499.6,18.68,97.7
20220907,132729,11,Organized,Weakening,231416,6.4,102.4,Stratiform,In Cloud,Going through evaporating/dissipating stratiform,Yes,,Yes,No,No,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1011.5,5.4,956.2,499.3,577.7,4725.8,398.6,7616.9,458.2,362.4,,95.8,87.5,90.7,89.2,345.6,556.1,901.6,0,982.9,,,,,174.3,374.8,549.1,-4.1,948.8,,-0.08,862.4,,5.86,262.1,32.07,116.4,21.6,275.6,13,171.8,,,,9373.47,499.3,14.29,147.6
20220907,133353,11,Organized,Weakening,231416,6.4,102.4,Stratiform,In Precip,,,,,No,No,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1010.4,8,992.4,165.9,576.5,4732.8,398.5,7619.3,447,359.6,,85.9,78.2,93.9,83.3,148.3,192.4,340.8,-76.6,979.9,328.9,-3.52,615.5,,82.1,46.4,128.4,-138.9,916.3,444.4,-2.37,615.5,,9.23,156.1,4.63,66.2,7.61,146.3,17.58,135.8,,,,9520.54,497.4,8.72,124.4
20220907,133543,11,Organized,Weakening,231416,6.4,102.4,Stratiform,In Precip,,,,,No,No,Eastern Atlantic,No,Yes,No,No,Maybe,,,,1009.8,18.3,987.1,217.6,571.7,4803.4,398.9,7618.1,445.3,356.8,,90.9,82.4,91.3,85.5,209.9,266.6,476.5,-34.4,986.3,,0.62,985.9,,118,120.2,238.2,-70,921.1,379.4,-2.69,611.2,,1.46,149.3,11.02,356.5,5.61,119.3,8.41,34.9,,,,9532.51,501.9,13.07,47.8
